16:02:32.480 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:02:32.507 INFO  testCases.TC_01_validateHomePage:28 - Assert title
16:02:35.462 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
16:02:35.506 INFO  testCases.TC_01_validateHomePage:42 - Assert home page
16:02:35.566 INFO  testCases.TC_01_validateHomePage:51 - Assert menu
16:02:35.599 INFO  testCases.TC_01_validateHomePage:57 - Assert slider image
16:02:35.690 INFO  testCases.TC_01_validateHomePage:65 - Assert patient title
16:02:35.718 INFO  testCases.TC_01_validateHomePage:67 - Assert patient description
16:02:35.749 INFO  testCases.TC_01_validateHomePage:69 - Assert button text
16:02:35.798 INFO  testCases.TC_01_validateHomePage:76 - Assert doctor image
16:02:35.829 INFO  testCases.TC_01_validateHomePage:78 - Assert doctor login text
16:02:35.860 INFO  testCases.TC_01_validateHomePage:80 - Assert doctor btn
16:02:35.905 INFO  testCases.TC_01_validateHomePage:87 - Assert admin image
16:02:35.942 INFO  testCases.TC_01_validateHomePage:89 - Assert admin text
16:02:35.985 INFO  testCases.TC_01_validateHomePage:91 - Assert admin click button
16:02:36.017 INFO  testCases.TC_01_validateHomePage:98 - Assert footer home menu
16:02:36.047 INFO  testCases.TC_01_validateHomePage:100 - Assert footer contact menu
16:05:17.914 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:05:17.945 INFO  testCases.TC_01_validateHomePage:28 - Assert title
16:05:20.930 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
16:05:20.970 INFO  testCases.TC_01_validateHomePage:42 - Assert home page
16:15:24.640 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:15:24.674 INFO  testCases.TC_01_validateHomePage:28 - Assert title
16:16:33.671 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:16:33.706 INFO  testCases.TC_01_validateHomePage:29 - Assert title
16:18:37.027 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:18:37.057 INFO  testCases.TC_01_validateHomePage:29 - Assert title
17:10:38.930 INFO  testCases.TC_01_validateHomePage:22 - Start Application
17:10:38.960 INFO  testCases.TC_01_validateHomePage:29 - Assert title
17:11:19.472 INFO  testCases.TC_01_validateHomePage:22 - Start Application
17:11:19.518 INFO  testCases.TC_01_validateHomePage:30 - Assert title
17:25:22.647 INFO  testCases.TC_01_validateHomePage:30 - Assert title
17:26:15.006 INFO  testCases.TC_01_validateHomePage:30 - Assert title
17:27:15.939 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:57:14.798 INFO  testCases.TC_01_validateHomePage:23 - Assert title
16:03:33.060 INFO  testCases.TC_01_validateHomePage:23 - Assert title
16:03:36.232 INFO  testCases.TC_02_validateAdminLoginPage:16 - Open Login page
